key,environment,family,difficulty,trajectory,start,frames,split,depth_median_m,depth_max_m,depth_masked_columns,flow_valid_share,boundary_share,lum_mean,step_m_median,sha256
FactoryWeather/easy/P002/001746,FactoryWeather,FactoryWeather,easy,P002,1746,32,train,18.8438,337.62,6118,0.9877,0.3075,0.499,0.3974,f4163120090328f86356504ff7e23fd7c988367d03b7005a3dc20d27d0ed0908
FactoryWeather/easy/P003/000571,FactoryWeather,FactoryWeather,easy,P003,571,32,train,4.5781,60.69,0,0.9904,0.239,0.567,0.1459,669eb17c76e496ff8e38ad4b1caf44a762aaea3e350eab272af25452d2254bf9
FactoryWeather/easy/P003/001745,FactoryWeather,FactoryWeather,easy,P003,1745,32,train,5.1758,179.75,62,0.993,0.1779,0.733,0.3443,cd6c1ef40f822c68c9da30b6be5df91d1b47b14b4944a027bff432992c351198
FactoryWeather/easy/P004/000340,FactoryWeather,FactoryWeather,easy,P004,340,32,train,3.2422,59.31,0,0.9851,0.0602,0.2933,0.1262,f3f8c6e7728a7b666242be17eed1b95dad9d6376dd1bcd02651cab0c7e7fc64d
FactoryWeather/easy/P004/001054,FactoryWeather,FactoryWeather,easy,P004,1054,32,train,9.2969,313.5,3219,0.9279,0.5271,0.3328,0.3493,27096684c51bb16a724c94ad7397353cc2e56c78da971f3e7fa361c1be5dcee1
FactoryWeather/easy/P005/000284,FactoryWeather,FactoryWeather,easy,P005,284,32,train,6.2227,44.66,3924,0.9824,0.1598,0.2152,0.3104,6567f31afbdc2375ff5e6cf0e4abb494c3cb59bf9c06e461d8f16ad9e4e611ac
FactoryWeather/easy/P005/000885,FactoryWeather,FactoryWeather,easy,P005,885,32,train,1.0972,49.08,84,0.9419,0.1392,0.1092,0.2142,27fe070ec5839351f49923141d1c26343a9121ecf53891700177aed5f5b36c02
FactoryWeather/easy/P006/000558,FactoryWeather,FactoryWeather,easy,P006,558,32,train,5.8555,156.12,311,0.9422,0.3606,0.1903,0.2062,2217688e5f7470e14068f61988dac6776106f28ea467d4b15810a32f4566f7b0
FactoryWeather/easy/P006/001705,FactoryWeather,FactoryWeather,easy,P006,1705,32,train,17.1562,286.0,8250,0.9817,0.2547,0.418,0.1512,74a56e01040ab10efadf9dce7da9ed3a8c535ab57058853c0ec8f48fc382fcab
FactoryWeather/easy/P007/000597,FactoryWeather,FactoryWeather,easy,P007,597,32,train,1.7651,5.8,0,0.8524,0.023,0.0003,0.2869,9d37ea7c614f8b617c2ff18e3c2f17ddf9e4c885dcc6513cacd2b9d3307cbcc1
FactoryWeather/easy/P007/001823,FactoryWeather,FactoryWeather,easy,P007,1823,32,train,21.5156,252.38,9049,0.9804,0.2947,0.5047,0.4213,3708cc34e3fa81df354daa4415d3b6fcfd2ec49fe9ea0acc6b839bf98d5fdedc
FactoryWeather/easy/P008/000469,FactoryWeather,FactoryWeather,easy,P008,469,32,train,2.3496,8.16,0,0.9913,0.1201,0.0012,0.1708,846b8bdacf3c394bb08bfe0f53006abf7c8c9b95de1090fcfbf43397bde02c54
FactoryWeather/easy/P008/001438,FactoryWeather,FactoryWeather,easy,P008,1438,32,train,2.0625,36.0,0,0.9178,0.1217,0.0012,0.3283,8ecd4d760fadf3e297abded6eebcd90dd21ec1b742bde5177e22d6fa9166e996
FactoryWeather/easy/P009/000581,FactoryWeather,FactoryWeather,easy,P009,581,32,train,13.0625,226.12,0,0.8626,0.2773,0.591,0.3705,0e14c3fe138ea564497a258548869f49643a429f37df5863f0950a4705a27f0f
FactoryWeather/easy/P009/001774,FactoryWeather,FactoryWeather,easy,P009,1774,32,train,30.0625,184.12,35,0.8633,0.3754,0.5748,0.116,0743360c12aaa6eb15e235b6b15d27bde7d78f9d302b842d53a4a81744f3cd48
FactoryWeather/easy/P010/000755,FactoryWeather,FactoryWeather,easy,P010,755,32,train,3.9199,113.94,0,0.9059,0.3988,0.1524,0.3303,c0fb08b78bf6c2438fb776fa16044acf97dcb60ea6ac6ec252815ec9997a014b
FactoryWeather/easy/P010/002297,FactoryWeather,FactoryWeather,easy,P010,2297,32,train,6.2695,211.38,6,0.9033,0.2406,0.5385,0.3581,bb75a0c4f57a3a766ef5c10526ae0288c1decf96a67e91063066f4c54b8e9799
FactoryWeather/easy/P011/002898,FactoryWeather,FactoryWeather,easy,P011,2898,32,train,4.2578,113.75,1,0.8587,0.3345,0.2901,0.2931,8559e70a7d66eaf48c14cda6a8d4a5de5b986eb94764984bd08524a32c6229d7
FactoryWeather/easy/P012/000845,FactoryWeather,FactoryWeather,easy,P012,845,32,train,2.5156,283.12,0,0.9751,0.0658,0.0925,0.1688,9c0b9d384470a038cf406492eb69aa5baa8171cd7f825d0f416fdff7eabacbe5
FactoryWeather/easy/P012/002567,FactoryWeather,FactoryWeather,easy,P012,2567,32,train,6.2969,160.44,0,0.9172,0.2506,0.4905,0.434,5de4a7b6a2a342ce6635a31f352229b916c6d72ef6d36edbb1c14afcd5a3aa4f
FactoryWeather/hard/P000/000251,FactoryWeather,FactoryWeather,hard,P000,251,32,train,8.3984,399.75,6113,0.9552,0.2153,0.5875,0.1881,98301b1929095a595ca18209d3f3a036662624ab1839811e4342b1f8b9bbc25d
FactoryWeather/hard/P000/000785,FactoryWeather,FactoryWeather,hard,P000,785,32,train,5.2695,318.88,902,0.9306,0.3288,0.3007,0.3685,c13bcc718f3da5ae968fb7679f533b9b58084748ef00df3808e1bbc4941a4031
FactoryWeather/hard/P001/000307,FactoryWeather,FactoryWeather,hard,P001,307,32,train,3.9961,42.53,1363,0.8553,0.183,0.1792,0.4097,ac902ae38c5d1e40a095548fbe0de75405d03ffa732546f527f14b438019288b
FactoryWeather/hard/P001/000954,FactoryWeather,FactoryWeather,hard,P001,954,32,train,17.1406,237.31,11581,0.9767,0.2804,0.4517,0.3511,6ff4ba50f5ed073ef1144ff42f5179d2784b993c42c259d3e3782f651f9edeed
FactoryWeather/hard/P002/000334,FactoryWeather,FactoryWeather,hard,P002,334,32,train,7.3555,241.94,455,0.9666,0.1806,0.5422,0.251,eb076afdf067d8fd6d40715d4b106625df3605889e87b6824f21dc8d89b28db0
FactoryWeather/hard/P002/001033,FactoryWeather,FactoryWeather,hard,P002,1033,32,train,14.125,265.25,6930,0.9494,0.3347,0.4328,0.2239,bff389d647117098a75252c9799a5a592f7e1236739262e51afcfbb57609504f
FactoryWeather/hard/P003/000361,FactoryWeather,FactoryWeather,hard,P003,361,32,train,14.2812,263.75,9511,0.9422,0.3331,0.3495,0.6434,6652f1af08fd8b2943c00afd685f6245d18f48ca8aa82807399ed7b54c433818
FactoryWeather/hard/P003/001115,FactoryWeather,FactoryWeather,hard,P003,1115,32,train,3.666,211.12,423,0.9429,0.2411,0.6822,0.5688,e49807985a04451a68d19e77f624575d3c564befc4b632a3ba98b2f6c0e457c7
FactoryWeather/hard/P004/000197,FactoryWeather,FactoryWeather,hard,P004,197,32,train,12.1484,377.62,6469,0.9129,0.3503,0.3728,0.2784,d862c9d0a2d076777140c64789f9c3606e39c32bb783c0246dbffd496a69b65a
FactoryWeather/hard/P004/000622,FactoryWeather,FactoryWeather,hard,P004,622,32,train,11.9062,294.75,3454,0.9338,0.308,0.3506,0.6848,6f7094b1be37ab49515321811402726078e88a27cd71208075b3fcb5660886ea
FactoryWeather/hard/P005/000168,FactoryWeather,FactoryWeather,hard,P005,168,32,train,1.1816,138.25,8805,0.9359,0.0765,0.4007,0.2496,5c2d1c433e77520d13b1927089953d65213d9afd2553a22d018ae90d4bf1ae8c
FactoryWeather/hard/P005/000538,FactoryWeather,FactoryWeather,hard,P005,538,32,train,6.6953,119.22,2464,0.9158,0.3261,0.2179,0.3651,1483b9c70483e5293f2df4905bfe0b183433424464544cbef2b13096518b060e
FactoryWeather/hard/P006/000330,FactoryWeather,FactoryWeather,hard,P006,330,32,train,2.9277,72.0,193,0.8526,0.2444,0.0535,0.4557,f8f4b8e798583e5a78964b137d25e13ac5e51de4bb3c6281c0e0c6c142be23dc
FactoryWeather/hard/P006/001022,FactoryWeather,FactoryWeather,hard,P006,1022,32,train,3.5352,189.25,149,0.9029,0.1376,0.2177,0.2836,2a90b3f47cca40866b607a21a48ffd1510106d89df939f49497c1bee1445758f
FactoryWeather/hard/P007/000330,FactoryWeather,FactoryWeather,hard,P007,330,32,train,7.6445,311.0,3843,0.9727,0.2985,0.326,0.3297,45272e807da6e82f3e61c42dc97cc64d84c9e27c6525e4d2b3bddf3037d2f73e
FactoryWeather/hard/P007/001020,FactoryWeather,FactoryWeather,hard,P007,1020,32,train,9.7031,278.25,9588,0.9104,0.274,0.5772,0.7964,d0a6b60d2c251d176b2694ba9241b2a170495e9108cb7d01746f741dfa3636a7
FactoryWeather/hard/P008/000231,FactoryWeather,FactoryWeather,hard,P008,231,32,train,3.207,202.0,2599,0.9294,0.1821,0.2089,0.3744,336b0140d1cfa69f8b9b9c659ba083faf442e6b3fa0a5e7e3bdf395f1bda0c2c
FactoryWeather/hard/P008/000724,FactoryWeather,FactoryWeather,hard,P008,724,32,train,25.0,314.75,13244,0.9628,0.2494,0.6723,0.4354,4d528eecfec233c7bbe6f472bc783040e30f6340ce668311d1da1cc45e4e2a1d
FactoryWeather/hard/P009/000297,FactoryWeather,FactoryWeather,hard,P009,297,32,train,19.9062,336.0,5,0.8484,0.3034,0.5781,0.4112,1b1cdcfc67ca685bb40be1fd64149e702809aa4b5bf65b6dde6a0a233eb62edf
FactoryWeather/hard/P009/000924,FactoryWeather,FactoryWeather,hard,P009,924,32,train,23.5,198.12,84,0.8281,0.3816,0.5275,0.3002,4d18342c316c7ef283240b679249fb10a41bc92b8b82d2df5be1d6c618b8c51f
FactoryWeather/hard/P010/000513,FactoryWeather,FactoryWeather,hard,P010,513,32,train,4.3125,10.0,0,0.9347,0.2215,0.1544,0.3234,760054fb34894b4b4cc26e64400f2f803f3a3075359d9b7cd076617480bf280e
FactoryWeather/hard/P010/001572,FactoryWeather,FactoryWeather,hard,P010,1572,32,train,2.4102,57.31,0,0.9822,0.0421,0.6092,0.351,be0551228a27982784e9e58a022a1843c2297796aa1ca740f1cc79272205881a
FactoryWeather/hard/P011/001731,FactoryWeather,FactoryWeather,hard,P011,1731,32,train,16.5781,210.12,48,0.8414,0.2163,0.4937,0.2181,0813e7a8c9192c869752d627f842bdbeafca3aee55f3610dbc9f18377896a753
FactoryWeather/hard/P012/000482,FactoryWeather,FactoryWeather,hard,P012,482,32,train,3.4746,300.25,0,0.8937,0.1634,0.4215,0.6001,75b8e14746dd266dbf73074824bd244339ca36ebcf8284de010fe85d178f7d35
FactoryWeather/hard/P012/001480,FactoryWeather,FactoryWeather,hard,P012,1480,32,train,11.9648,195.12,2,0.8974,0.2281,0.4718,0.255,9f4c3aa6ff032dcc273d1b3169328fd27536d530af638cb392282cbb9cb88dab
Fantasy/easy/P000/000258,Fantasy,Fantasy,easy,P000,258,32,train,7.9707,15560.0,0,0.9884,0.1538,0.7406,0.0693,f29ff2cb787ad880655ad3446e5cef667201d6ec040c20e9e323f3697ba74838
Fantasy/easy/P000/000804,Fantasy,Fantasy,easy,P000,804,32,train,5.916,16264.0,0,0.9539,0.3636,0.783,0.4216,31c421d5ccba2f027cc4c8488b58ae51e7a9d25b79d80d2dbc8fa5c8b1ccf965
Fantasy/easy/P001/000376,Fantasy,Fantasy,easy,P001,376,32,train,13.0078,15672.0,0,0.978,0.4434,0.5944,0.334,d86c91843e4ecc5ca45eb357987df42ef337fc1ee52a65f75bdd2c00bbe6d570
Fantasy/easy/P001/001161,Fantasy,Fantasy,easy,P001,1161,32,train,12920.0,16352.0,0,0.9933,0.1993,0.7605,0.2094,14bdfdff81e190c35c7f9f71bb1cb4a624a7c1e1eea5b594a79ba5eaf2631d44
Fantasy/easy/P002/000434,Fantasy,Fantasy,easy,P002,434,32,train,12416.0,16360.0,0,0.9889,0.19,0.7603,0.2559,6a6ba2cb9640f9d930d2f2b0a3a6ebd7a42c6cdd8843eeb8273c9d7ae14e68c2
Fantasy/easy/P002/001334,Fantasy,Fantasy,easy,P002,1334,32,train,14.2812,15984.0,0,0.9848,0.1633,0.5971,0.189,2c3f091e53ec596e1cd01c74127dad7a3c53fa660a8af640073825db9ab68871
Fantasy/easy/P003/000240,Fantasy,Fantasy,easy,P003,240,32,train,20.4844,16112.0,0,0.9434,0.3434,0.6102,0.2944,e2c4072e4a27c72bff0e7472be53ee3a8beb13a6b1859c519146e44a47d4949a
Fantasy/easy/P003/000753,Fantasy,Fantasy,easy,P003,753,32,train,15.9258,16136.0,0,0.9854,0.1715,0.6308,0.268,04c79a5f5fcd218ddd97dc17b683d7646bd368aa4d2393765576bb88a8940d7c
Fantasy/easy/P004/000420,Fantasy,Fantasy,easy,P004,420,32,train,19.75,16360.0,0,0.9858,0.2337,0.7235,0.3066,031bbbb6920f70eb9dce018e4ece3556f223a7dda95d1e42ba9b699032aaf615
Fantasy/easy/P004/001293,Fantasy,Fantasy,easy,P004,1293,32,train,15.7109,14272.0,0,0.9815,0.4406,0.625,0.387,930537200a30c58c2120051075faead2704d203b91fcaa0523750b4e66e530dc
Fantasy/easy/P005/000401,Fantasy,Fantasy,easy,P005,401,32,train,9.625,16376.0,0,0.9275,0.2509,0.7009,0.3492,b65110263c77d350a9925af11a462f3caa9d45a46f4eee6794c6eac721b14c5c
Fantasy/easy/P005/001234,Fantasy,Fantasy,easy,P005,1234,32,train,135.625,16376.0,0,0.9838,0.165,0.76,0.1563,dbdf17b1fc37ae653b46b00d05e5a458df335bd98e2ebdb88e3897826bbd11e0
Fantasy/easy/P006/000312,Fantasy,Fantasy,easy,P006,312,32,train,9.5391,13984.0,0,0.9857,0.5161,0.5752,0.2509,5fb66179b01ccceb358e8b6d6829b3873d5098955602cb2990f27608d353118d
Fantasy/easy/P006/000966,Fantasy,Fantasy,easy,P006,966,32,train,8.6094,21.22,0,0.9931,0.2433,0.4564,0.2841,28f34eadeb2c6d2036f78a71c990b265c4ce27f9827b1aed4e1f468fae3057a4
Fantasy/hard/P000/000152,Fantasy,Fantasy,hard,P000,152,32,train,15.9453,16320.0,0,0.9461,0.2553,0.6811,0.395,8e0ebdd009debdf786fd9794c51aaa01c32810be47e076d82565e5130b1fe085
Fantasy/hard/P000/000489,Fantasy,Fantasy,hard,P000,489,32,train,9.6016,117.06,0,0.9417,0.4642,0.635,0.5502,feb7565424e43e6c7a8a35a32b4ee6770080b15e2f58e5c4a69f61f341874a1f
Fantasy/hard/P001/000239,Fantasy,Fantasy,hard,P001,239,32,train,12936.0,16328.0,0,0.9669,0.1193,0.6692,0.386,9e1be26c494f2aef6da8d4d87b7268a3e83db8f43cd182ad73ad2613f29b00a8
Fantasy/hard/P001/000750,Fantasy,Fantasy,hard,P001,750,32,train,15.0781,16296.0,0,0.9597,0.2485,0.6819,0.1826,3f57d3d2f32e8638739ebdeadb14e8a701748558782faef21dfb898a1e14de1b
Fantasy/hard/P002/000249,Fantasy,Fantasy,hard,P002,249,32,train,8.4141,14064.0,0,0.9589,0.556,0.5666,0.2409,4edd382a1eb5f93a15e067a203f1894f671d564353df0101f2ced5075e5c2dd5
Fantasy/hard/P002/000780,Fantasy,Fantasy,hard,P002,780,32,train,12360.0,16352.0,0,0.944,0.1237,0.6916,0.2079,3492aa56a45853b35c60a5afbc907c255aed7d1e298334562ba8fd3a42dba9a3
Fantasy/hard/P003/000149,Fantasy,Fantasy,hard,P003,149,32,train,7.2969,12864.0,0,0.9593,0.7155,0.6629,0.2775,045057bbd58ebcde00c04899555634d42d7bf004ea6fb0df7940428cb70c267c
Fantasy/hard/P003/000478,Fantasy,Fantasy,hard,P003,478,32,train,17.9688,16384.0,0,0.935,0.5642,0.6317,0.1727,49f5e28ac205a63251e31b7e436f77c31fb6c68b1304a5b66630fe4e24e21fb7
Fantasy/hard/P004/000269,Fantasy,Fantasy,hard,P004,269,32,train,22.8047,15520.0,0,0.9508,0.3603,0.7013,0.535,87a24dbdf6a2ea8b04a56b7d15cfa66edaabcaacf246eb0dcdf88d88d366b546
Fantasy/hard/P004/000838,Fantasy,Fantasy,hard,P004,838,32,train,44.8125,16352.0,0,0.9572,0.2155,0.6251,0.3969,8afc100bffdb478755737edf1fc36c97614cf591c4c6eff1721d69bf65196de1
Fantasy/hard/P005/000245,Fantasy,Fantasy,hard,P005,245,32,train,6.8867,15944.0,0,0.9622,0.3333,0.5512,0.1751,4ee03e88aaebb34a3f8fcb132c34efdd6a3a11d6ea4e448d4bd5a5b88364550e
Fantasy/hard/P005/000768,Fantasy,Fantasy,hard,P005,768,32,train,12648.0,16376.0,0,0.9595,0.171,0.7633,0.1981,90fdc5e7bec9763a2efebfe85063601483b2922608cdd97e935c58a3a84b0a7d
Fantasy/hard/P006/000144,Fantasy,Fantasy,hard,P006,144,32,train,6.8438,14648.0,0,0.9472,0.4705,0.5728,0.3292,4fd27970b1744ff5844c6503f6ca512c6348a15a330a8c02a2d215268ff99460
Fantasy/hard/P006/000464,Fantasy,Fantasy,hard,P006,464,32,train,13.0391,15776.0,0,0.933,0.3056,0.5378,0.4263,99af9ffeaed4fecdf1aba1ca7214294bd70551650e08ac5f528f8ede77503d26
ForestEnv/easy/P000/000966,ForestEnv,ForestEnv,easy,P000,966,32,validation,12.3398,14000.0,0,0.7817,0.6133,0.4623,0.077,957fd7e29c97a6135fcf61bab1ca819852751c7b6cf814a3d164745b826fa2ad
ForestEnv/easy/P000/002930,ForestEnv,ForestEnv,easy,P000,2930,32,validation,50.3594,16448.0,0,0.6679,0.5847,0.7252,0.3642,84f22fe13f3c60f7ae474c02f530da06f23c091c88de104828b398119e9c8342
ForestEnv/easy/P002/000780,ForestEnv,ForestEnv,easy,P002,780,32,validation,9.1328,14664.0,0,0.7249,0.7212,0.3164,0.0619,54c388126057f0acb267c51995ced7c9b235623c31193f61aff4928e2d9936c1
ForestEnv/easy/P002/002371,ForestEnv,ForestEnv,easy,P002,2371,32,validation,26.8906,15480.0,0,0.8986,0.6091,0.5119,0.1602,70e7115fc281c224a6c666f39af29720fc52d5020e3f31c2b2f5d0fb5023a4ee
ForestEnv/easy/P003/000836,ForestEnv,ForestEnv,easy,P003,836,32,validation,7.418,12744.0,0,0.7513,0.5754,0.3627,0.2427,ea47690c86908707d77fb6a8b76ac6663f8472d5083b7774b5351e7817b88ed2
ForestEnv/easy/P003/002538,ForestEnv,ForestEnv,easy,P003,2538,32,validation,12016.0,16320.0,0,0.8545,0.4104,0.7475,0.1444,12ea8313bef728c7b07ada382eb552d859faf81567afb3d4cbc4af4d71ab945e
ForestEnv/easy/P004/000826,ForestEnv,ForestEnv,easy,P004,826,32,validation,12.7578,14280.0,0,0.6573,0.7449,0.475,0.1507,8f147ab20505de1cf0c6d8b519c1942875dcda07aad2330776a67223c0034079
ForestEnv/easy/P004/002508,ForestEnv,ForestEnv,easy,P004,2508,32,validation,18.8594,12464.0,0,0.9252,0.5018,0.4917,0.3431,e1ae6a0c1fe38640bca3208b9aeabfdd59123b5bc03e28605c24de66b7ef413c
ForestEnv/easy/P005/000213,ForestEnv,ForestEnv,easy,P005,213,32,validation,42.9062,16320.0,0,0.8108,0.6531,0.6005,0.2217,1d90e2cc498040b7f40b1c88f2db477db73d84b790e315e272bbc8f9378497b3
ForestEnv/easy/P005/000670,ForestEnv,ForestEnv,easy,P005,670,32,validation,27.7969,16056.0,0,0.8121,0.6441,0.5462,0.1863,af0044df634aca338b8b5e26bc00e8f81bc72ed67d765e8a810066c89b0736c5
ForestEnv/easy/P007/000556,ForestEnv,ForestEnv,easy,P007,556,32,validation,12672.0,16400.0,0,0.8373,0.3437,0.8134,0.1899,165f64c811c95001cfa67d39bfb888a875b70423168221884a6dde1bbe1895b5
ForestEnv/easy/P007/001698,ForestEnv,ForestEnv,easy,P007,1698,32,validation,19.75,243.5,0,0.7012,0.8394,0.3513,0.1495,cb7c23df012f0943a181248451cc0e66cb709a9842b113bd3ff12eb3741eb9e2
ForestEnv/easy/P009/000920,ForestEnv,ForestEnv,easy,P009,920,32,validation,445.5,16272.0,0,0.8853,0.4363,0.7741,0.3184,ac39aae3bc4b0c3855a01b6d9796eacfd07a5d61ed42ba298f035ce79a5cd77a
ForestEnv/easy/P009/002791,ForestEnv,ForestEnv,easy,P009,2791,32,validation,12.7578,128.62,0,0.9028,0.6206,0.425,0.3409,bbe6799b00ad8021dd34a6bcd91a4b20224102a5c49366309e4da5766d4bb250
ForestEnv/easy/P010/000177,ForestEnv,ForestEnv,easy,P010,177,32,validation,38.5938,16368.0,0,0.7732,0.6138,0.6727,0.1436,74d334438b8d4dd3482f5fde700b528715fce7f9d5f107794de7570a237de06b
ForestEnv/easy/P010/000564,ForestEnv,ForestEnv,easy,P010,564,32,validation,30.1797,15768.0,0,0.838,0.627,0.6174,0.2931,b2b26bbaed2cf5a776ad318aded3c2118b17e2f64a40dcfe2a465d0cfa9cc33b
ForestEnv/easy/P011/000428,ForestEnv,ForestEnv,easy,P011,428,32,validation,12120.0,16344.0,0,0.8874,0.4235,0.7712,0.3155,b279911c4cf97215066addc6aec7f778c636db2cbc4b07f5d7da22d8e99f73e5
ForestEnv/easy/P011/001314,ForestEnv,ForestEnv,easy,P011,1314,32,validation,23.0469,16360.0,0,0.5712,0.6968,0.6412,0.295,970868a8bfa9b1f2f89188845a2d79fd9fbdaa32c9f9a07b495da8fb216304ab
ForestEnv/hard/P000/000514,ForestEnv,ForestEnv,hard,P000,514,32,validation,12128.0,16360.0,0,0.7369,0.4777,0.7437,0.5587,546185551b627d998d5052cde5c45b46e9d9a1be4acebea925d18460dfdb9a45
ForestEnv/hard/P000/001574,ForestEnv,ForestEnv,hard,P000,1574,32,validation,13304.0,16416.0,0,0.9021,0.2478,0.8702,0.2145,f9f27cc3a43f87b4861622e9995e92b1e2ccfd0931b0b6a5b0d3259fea52f859
ForestEnv/hard/P002/000398,ForestEnv,ForestEnv,hard,P002,398,32,validation,46.0156,16248.0,0,0.7361,0.5951,0.6531,0.8561,c9257a72a10a29f0d10a55b5d2abc00e18bc8014bc9ef5cd1a2bed7840e0ac80
ForestEnv/hard/P002/001225,ForestEnv,ForestEnv,hard,P002,1225,32,validation,121.4062,16288.0,0,0.8766,0.5072,0.7612,0.5869,44207f4ae1d3a043dea9b98eef0f06271fcb092f4016a8ff9e6e8fd678102d33
ForestEnv/hard/P003/000412,ForestEnv,ForestEnv,hard,P003,412,32,validation,10.7734,13344.0,0,0.776,0.7197,0.4649,0.1683,a4ff82afaea2e08e3086b814ff60abfca9fdfe11cee42f93673616f734bcdd50
ForestEnv/hard/P003/001270,ForestEnv,ForestEnv,hard,P003,1270,32,validation,153.375,16464.0,0,0.8223,0.5034,0.7362,0.1837,2c7176bf5dbbfaec3ab7c10c77d2fd72c780168518794be879b7a25eac5eb09b
ForestEnv/hard/P004/000471,ForestEnv,ForestEnv,hard,P004,471,32,validation,16.2969,12648.0,0,0.8224,0.6004,0.4688,0.3607,e38639987cdc08bcb95c868de376b09acfbad649b0e7a3645bf15d7c4a60f226
ForestEnv/hard/P004/001445,ForestEnv,ForestEnv,hard,P004,1445,32,validation,34.875,16384.0,0,0.7757,0.6823,0.6257,0.3968,54e3342e74c76fbe82bd99a5fdf70d9b57346b0f3baf1e05b2033ea46ac9df5e
ForestEnv/hard/P005/000127,ForestEnv,ForestEnv,hard,P005,127,32,validation,33.2188,16352.0,0,0.5453,0.7942,0.5367,0.3416,6fa982ce4e7b34170cd87c58fdbed401e38da8945983c4d3ffce426bb0bf8f26
ForestEnv/hard/P005/000412,ForestEnv,ForestEnv,hard,P005,412,32,validation,60.1562,16384.0,0,0.7388,0.6381,0.7024,0.3599,f7209e93e10d26a345818ba1edf9357f449cf16dc6134147623159f49a7235ce
ForestEnv/hard/P007/000316,ForestEnv,ForestEnv,hard,P007,316,32,validation,12.6719,12632.0,0,0.9014,0.3606,0.5625,0.3062,ce3ec52291740e9f2ed9dda39adb81d648b3e51868a4c45e6a7376865be6aab1
ForestEnv/hard/P007/000979,ForestEnv,ForestEnv,hard,P007,979,32,validation,42.3438,16384.0,0,0.7237,0.569,0.6217,0.2729,7d5d1de61d422803259efb53dd87c4b75e63b51192d328f489062d09cb69b54c
ForestEnv/hard/P009/000479,ForestEnv,ForestEnv,hard,P009,479,32,validation,13136.0,16416.0,0,0.7936,0.3464,0.8367,0.2668,5a54046d970c8f576bb6a5ffe3b0117acfc0991fb7425ccf6690ff2ba2165f8a
ForestEnv/hard/P009/001469,ForestEnv,ForestEnv,hard,P009,1469,32,validation,74.0938,16384.0,0,0.7239,0.4857,0.7248,0.4124,2d85e950e3df6575d6007374a5aa9c0db9e28c1c0afada35e2415a72ddb68af0
ForestEnv/hard/P010/000093,ForestEnv,ForestEnv,hard,P010,93,32,validation,21.8281,16328.0,0,0.5635,0.7543,0.6016,0.6197,0997092e3e5f6974a593d3fd16f02df8b48e06663202f250c3f6582800ef5085
ForestEnv/hard/P010/000311,ForestEnv,ForestEnv,hard,P010,311,32,validation,13.0352,15312.0,0,0.52,0.7735,0.5507,0.3137,66d71575c28c84efb03de96ad4695a7a10a29455f719f326de73dc242d486e44
ForestEnv/hard/P011/000239,ForestEnv,ForestEnv,hard,P011,239,32,validation,18.8438,12920.0,0,0.6534,0.7288,0.489,0.757,b887e187104a746ae9d3753262bd8e815b477c4a575e7626d16421584cbd1fcd
ForestEnv/hard/P011/000749,ForestEnv,ForestEnv,hard,P011,749,32,validation,12216.0,16360.0,0,0.736,0.4876,0.7604,0.5177,fe1634d248d61738512f7bb7709f209bc756aac48ee81418477df2268aae1136
Gascola/easy/P000/000434,Gascola,Gascola,easy,P000,434,32,train,6.8203,16136.0,0,0.8499,0.7228,0.4827,0.1906,fff0720114fad3fb19adbd6a917fcfb81f54a8d678e2dc34f8af8696e1477fa0
Gascola/easy/P000/001332,Gascola,Gascola,easy,P000,1332,32,train,8.1875,14976.0,0,0.9513,0.7129,0.6123,0.2338,1b422f0b51b750cd8e0757a387a400b327d5e0211dfe6f200dab155b34478001
Gascola/easy/P001/000542,Gascola,Gascola,easy,P001,542,32,train,14.0508,15864.0,0,0.8626,0.7793,0.547,0.3135,d1c4cc36b5abff5aceb8fee75e09d89764b794c03c5fa60b4a852f61fd066fc3
Gascola/easy/P001/001657,Gascola,Gascola,easy,P001,1657,32,train,4.6445,15904.0,0,0.8847,0.6481,0.4623,0.1909,ff2da7a1363c016a90f4b5f5299617b0dd364a5b755a0e6d6182d7e4827dceec
Gascola/easy/P002/000474,Gascola,Gascola,easy,P002,474,32,train,21.7031,15888.0,0,0.9343,0.5906,0.6884,0.0707,d21429339b69860e8761b9043a931464d93ddccec6bdfa1ba0f7af32bb90fa6f
Gascola/easy/P002/001454,Gascola,Gascola,easy,P002,1454,32,train,5.3867,15160.0,0,0.9132,0.6813,0.4819,0.0903,2a1d681672909e3084be68ae2b5986b048f2ae7733abeca2f4744b3fe5ce9111
Gascola/easy/P003/000440,Gascola,Gascola,easy,P003,440,32,train,4.0859,16288.0,0,0.957,0.3995,0.6321,0.0856,a9fe1866b042bddd9f426aa5f08c6d74ce21f2e56c9e85bbaba28a3ca973461b
Gascola/easy/P003/001352,Gascola,Gascola,easy,P003,1352,32,train,7.9492,15720.0,0,0.7934,0.6949,0.498,0.2582,7fd272a2316b412418a95f5a4935d121088c64ad4414551328a555f1aeb8461f
Gascola/easy/P004/000316,Gascola,Gascola,easy,P004,316,32,train,19.0781,15888.0,0,0.8673,0.7297,0.7404,0.3426,4f0da1e416215d1c1b6e939fe2aca9766b9a06f4037f84570f5a6c81e8c9399b
Gascola/easy/P004/000980,Gascola,Gascola,easy,P004,980,32,train,6.6328,16136.0,0,0.8132,0.596,0.6423,0.3182,960e6ee572573a5b0cc95c3b0bb19ef3a69c038e987707a5accb6b10b2d8ad99
